θυμώνω,I get angry,θυμώνω,I get angry
λατρεύω,"love, I love, I adore",λατρεύω,"love, I love, I adore"
συναίσθημα,"feeling, emotion, sense",συναίσθημα,"feeling, emotion, sense"
αγαπώ,(I) love,αγαπώ,(I) love
ξεκουράζομαι,"(I) rest, (I am) relaxing, (I am) resting",ξεκουράζομαι,"(I) rest, (I am) relaxing, (I am) resting"
περιμένω,"I am waiting, I am waiting for, I wait",περιμένω,"I am waiting, I am waiting for, I wait"
πονάω,"hurt, I am in pain, it hurts",πονάω,"hurt, I am in pain, it hurts"
έλληνας,greek (ethnicity masc.),έλληνας,greek (ethnicity masc.)
ακρόπολη,Acropolis,ακρόπολη,Acropolis
γλυκό του κουταλιού,dessert spoon,γλυκό του κουταλιού,dessert spoon
ελληνίδα,Greek,ελληνίδα,Greek
ελληνικός,greek (adj. masc.),ελληνικός,greek (adj. masc.)
θεσσαλονίκη,"Thessaloniki, to Thessaloniki., Salonica",θεσσαλονίκη,"Thessaloniki, to Thessaloniki., Salonica"
κρήτη,Crete,κρήτη,Crete
μαγειρική,"cooking, cookery",μαγειρική,"cooking, cookery"
παρθενώνας,Parthenon,παρθενώνας,Parthenon
σπάρτη,Sparta,σπάρτη,Sparta
αγοράζω,"I buy, to buy, buying",αγοράζω,"I buy, to buy, buying"
ακούω,"hear, (I) hear, (I) listen (to)",ακούω,"hear, (I) hear, (I) listen (to)"
κοιτώ,"see, look, look (at)",κοιτώ,"see, look, look (at)"
φέρνω,"bring, I bring, fetch",φέρνω,"bring, I bring, fetch"
κάθε,"every, each",κάθε,"every, each"
κάποια,"some, someone",κάποια,"some, someone"
κάποιο,"few, some",κάποιο,"few, some"
κάποιος,"someone, one, somebody",κάποιος,"someone, one, somebody"
κάτι,"something, anything",κάτι,"something, anything"
καμία,"no...at all, none, any",καμία,"no...at all, none, any"
κανείς,"nobody, anybody, anyone",κανείς,"nobody, anybody, anyone"
μέρα,day,μέρα,day
μερικοί,some,μερικοί,some
αναγκασμένος,had to,αναγκασμένος,had to
απαγορευμένος,"forbidden, prohibited",απαγορευμένος,"forbidden, prohibited"
γεμισμένος,stuffed,γεμισμένος,stuffed
διαβασμένος,well-read,διαβασμένος,well-read
καλεσμένος,invited,καλεσμένος,invited
μαγειρεμένος,cooked,μαγειρεμένος,cooked
πεσμένος,"cheerless, in low spirits, down in the dumps",πεσμένος,"cheerless, in low spirits, down in the dumps"
πλυμένος,"washed, clean",πλυμένος,"washed, clean"
τελειωμένος,"finished, done for",τελειωμένος,"finished, done for"
χαμένος,lost,χαμένος,lost
άλλαξα,changed,άλλαξα,changed
άρεσα,like you (plural),άρεσα,like you (plural)
ένιωσα,felt,ένιωσα,felt
έφυγα,"went, I left, left",έφυγα,"went, I left, left"
ήξερα,"knew, I knew, known",ήξερα,"knew, I knew, known"
αγάπησα,loved,αγάπησα,loved
ακολούθησα,"follow, pursue",ακολούθησα,"follow, pursue"
θυμήθηκα,"I remembered, recalled",θυμήθηκα,"I remembered, recalled"
πρόσθεσα,I added,πρόσθεσα,I added
ρώτησα,"by asking, asking, requesting",ρώτησα,"by asking, asking, requesting"
βαρέθηκα,I got bored,βαρέθηκα,I got bored
εμπιστεύτηκα,I trusted,εμπιστεύτηκα,I trusted
ευχήθηκα,wished,ευχήθηκα,wished
κάθισα,"they sat, did they sit",κάθισα,"they sat, did they sit"
κοιμήθηκα,we were sleeping,κοιμήθηκα,we were sleeping
κουράστηκα,(I got/am) tired,κουράστηκα,(I got/am) tired
ονειρεύτηκα,I dreamed,ονειρεύτηκα,I dreamed
φαντάστηκα,(I) imagine,φαντάστηκα,(I) imagine
χρειάστηκα,I needed,χρειάστηκα,I needed
άνθρωποι,"people, human, humans",άνθρωποι,"people, human, humans"
άνθρωπος,"human, person, human being",άνθρωπος,"human, person, human being"
άτομο,"person, individual",άτομο,"person, individual"
ίδρυμα,"foundation, institute, institution",ίδρυμα,"foundation, institute, institution"
γείτονας,neighbor,γείτονας,neighbor
επιτροπή,committee,επιτροπή,committee
εχθρός,"enemy, foe",εχθρός,"enemy, foe"
θύμα,remember,θύμα,remember
κοινό,"public, audience, common",κοινό,"public, audience, common"
κοπέλα,"girl, girlfriend (+ posses.), young lady",κοπέλα,"girl, girlfriend (+ posses.), young lady"
κουλτούρα,culture,κουλτούρα,culture
κυρία,"lady, madam",κυρία,"lady, madam"
νεολαία,"youth, young (people)",νεολαία,"youth, young (people)"
πληθυσμός,population,πληθυσμός,population
πολίτης,"citizen, civilian",πολίτης,"citizen, civilian"
συνέδριο,conference,συνέδριο,conference
σχέση,"relationship, a relationship, relation",σχέση,"relationship, a relationship, relation"
φίλη,"friend, girlfriend",φίλη,"friend, girlfriend"
φίλος,"friend, buddy, mate",φίλος,"friend, buddy, mate"
φιλάω,"friend, buddy, mate",φιλάω,"friend, buddy, mate"
έδαφος,"ground, land, soil",έδαφος,"ground, land, soil"
αγορά,"market, buy, buying",αγορά,"market, buy, buying"
αεροδρόμιο,"airport, an airport",αεροδρόμιο,"airport, an airport"
ακτή,"coast, shore, the coast",ακτή,"coast, shore, the coast"
αυλή,"yard, backyard, court",αυλή,"yard, backyard, court"
βορράς,north,βορράς,north
γειτονιά,"neighborhood, neighbourhood, vicinity",γειτονιά,"neighborhood, neighbourhood, vicinity"
γυμναστήριο,"gym, gymnasium, the gym",γυμναστήριο,"gym, gymnasium, the gym"
γωνία,"corner, angle, on the corner",γωνία,"corner, angle, on the corner"
διαδρομή,"route, commute, journey",διαδρομή,"route, commute, journey"
διεύθυνση,address,διεύθυνση,address
δρόμος,"street, road, route",δρόμος,"street, road, route"
εκκλησία,church,εκκλησία,church
ελλάδα,Greece,ελλάδα,Greece
εστιατόριο,restaurant,εστιατόριο,restaurant
εσωτερικό,"inside, interior",εσωτερικό,"inside, interior"
ζωολογικός,zoological,ζωολογικός,zoological
ιδιοκτησία,"property, ownership",ιδιοκτησία,"property, ownership"
κάστρο,castle,κάστρο,castle
κήπος,garden,κήπος,garden
καφετέρια,"coffee shop, cafe",καφετέρια,"coffee shop, cafe"
κοιλάδα,valley,κοιλάδα,valley
κορυφή,"top, the top, he's the best",κορυφή,"top, the top, he's the best"
κτίριο,building,κτίριο,building
κωμόπολη,town,κωμόπολη,town
λεωφόρος,"avenue, boulevard",λεωφόρος,"avenue, boulevard"
λιμάνι,"port, harbor, harbour",λιμάνι,"port, harbor, harbour"
μέρος,"place, part, piece",μέρος,"place, part, piece"
μουσείο,museum,μουσείο,museum
μπάνιο,"bathroom, WC, a bathroom",μπάνιο,"bathroom, WC, a bathroom"
μπαρ,"bar, bars",μπαρ,"bar, bars"
νεκροταφείο,"cemetery, graveyard",νεκροταφείο,"cemetery, graveyard"
νησί,(an) island,νησί,(an) island
ξενοδοχείο,"hotel, at a hotel",ξενοδοχείο,"hotel, at a hotel"
πάρκο,park,πάρκο,park
παραλία,"beach, beachfront, seaside",παραλία,"beach, beachfront, seaside"
περιοχή,"region, area, district",περιοχή,"region, area, district"
περιφέρεια,"district, circumference, province",περιφέρεια,"district, circumference, province"
πλατεία,square,πλατεία,square
πόλη,"city, town",πόλη,"city, town"
πύργος,tower,πύργος,tower
σινεμά,"cinema, movies, movie theater",σινεμά,"cinema, movies, movie theater"
σταθμός,"station, a station, post",σταθμός,"station, a station, post"
ταβέρνα,"a Greek restaurant, Greek restaurant, taverna",ταβέρνα,"a Greek restaurant, Greek restaurant, taverna"
τμήμα,"department, part, section",τμήμα,"department, part, section"
τράπεζα,bank,τράπεζα,bank
φάρμα,farm,φάρμα,farm
φυλακή,"prison, in prison, jail",φυλακή,"prison, in prison, jail"
χωριό,village,χωριό,village
χώρα,country,χώρα,country
αναγνωρίζω,recognise,αναγνωρίζω,recognise
απαντώ,"answered, had answered, respond",απαντώ,"answered, had answered, respond"
δίνει,"gives, is setting, give",δίνει,"gives, is setting, give"
κόβω,"I cut, cut",κόβω,"I cut, cut"
ξεκινώ,"did you begin, did you start",ξεκινώ,"did you begin, did you start"
ξοδεύω,"spend, spend (money), I spend money",ξοδεύω,"spend, spend (money), I spend money"
παραγγέλνω,order,παραγγέλνω,order
πουλάω,sell,πουλάω,sell
προσπαθώ,"I am trying, I try, attempt",προσπαθώ,"I am trying, I try, attempt"
συνεχίζω,"continue, go on, keep on",συνεχίζω,"continue, go on, keep on"
τελειώνω,"I finish, finish",τελειώνω,"I finish, finish"
βρίσκομαι,"is, is situated, it is",βρίσκομαι,"is, is situated, it is"
γράφομαι,"write, have been writing",γράφομαι,"write, have been writing"
διαβάζεται,"read, is read",διαβάζεται,"read, is read"
ζεσταίνεται,"is heated up, heated",ζεσταίνεται,"is heated up, heated"
μαγειρεύεται,"is cooked, is being prepared",μαγειρεύεται,"is cooked, is being prepared"
πίνεται,"is drunk, is potable, is drinkable",πίνεται,"is drunk, is potable, is drinkable"
παρουσιάζομαι,"are presenting, are showing, (you) are presenting",παρουσιάζομαι,"are presenting, are showing, (you) are presenting"
πωλούμαι,are sold,πωλούμαι,are sold
σχεδιάζομαι,"design, I design, draw",σχεδιάζομαι,"design, I design, draw"
τρώγεται,"is eaten, can be eaten, eaten",τρώγεται,"is eaten, can be eaten, eaten"
η οποία,"who, which",η οποία,"who, which"
ο οποίος,"who, which",ο οποίος,"who, which"
οι οποίοι,"who, that",οι οποίοι,"who, that"
που,"where, that, to",που,"where, that, to"
σε ποιον,to whom,σε ποιον,to whom
το οποίο,"whom, who, which",το οποίο,"whom, who, which"
τον οποίον,whom,τον οποίον,whom
του οποίου,whose,του οποίου,whose
τους οποίους,who,τους οποίους,who
των οποίων,whose,των οποίων,whose
ό,τι,"everything, what, all",ό,τι,"everything, what, all"
όπου,"where, wherever, anywhere",όπου,"where, wherever, anywhere"
όσος,as many,όσος,as many
άκουσα,"I heard, heard, I listened to",άκουσα,"I heard, heard, I listened to"
έπαιξα,"played, I played",έπαιξα,"played, I played"
έφαγα,I ate,έφαγα,I ate
ήθελα,"wanted, I wanted, I did want",ήθελα,"wanted, I wanted, I did want"
ήμουν,"I was, I have been, was",ήμουν,"I was, I have been, was"
ήπια,drank,ήπια,drank
ήρθα,"came, I came",ήρθα,"came, I came"
μίλησα,"talked, spoke, I spoke",μίλησα,"talked, spoke, I spoke"
μαγείρεψα,cooked,μαγείρεψα,cooked
πήγα,"went, I went, took",πήγα,"went, I went, took"
αγαπήσω,love,αγαπήσω,love
γράψω,(I) write,γράψω,(I) write
δω,"see, watch",δω,"see, watch"
δώσω,"give, I will give",δώσω,"give, I will give"
ζήσω,"living, live",ζήσω,"living, live"
κόψω,cut,κόψω,cut
πάω,"go, I go, going",πάω,"go, I go, going"
πρόκειται,"be going to + verb, we are going to",πρόκειται,"be going to + verb, we are going to"
τρέξω,run,τρέξω,run
φάω,eat,φάω,eat
αεροδρόμια,airports,αεροδρόμια,airports
αεροπλάνο,"airplane, plane",αεροπλάνο,"airplane, plane"
αεροσυνοδός,"flight attendant, stewardess, air hostess",αεροσυνοδός,"flight attendant, stewardess, air hostess"
αμάξι,"car, automobile",αμάξι,"car, automobile"
αποσκευές,"baggage, luggage, luggages",αποσκευές,"baggage, luggage, luggages"
αποσκευή,"luggage, bag, baggage",αποσκευή,"luggage, bag, baggage"
αυτοκίνητο,"car, a car, automobile",αυτοκίνητο,"car, a car, automobile"
βάρκα,boat,βάρκα,boat
βαλίτσα,suitcase,βαλίτσα,suitcase
βενζίνη,"gas, petrol, fuel",βενζίνη,"gas, petrol, fuel"
διόδια,"tolls, toll, tollbooths",διόδια,"tolls, toll, tollbooths"
εισιτήρια,tickets,εισιτήρια,tickets
εκδοτήριο,"ticket office, booking office, ticket booth",εκδοτήριο,"ticket office, booking office, ticket booth"
ελέγχουν,control,ελέγχουν,control
ελικόπτερα,helicopters,ελικόπτερα,helicopters
κίνηση,traffic,κίνηση,traffic
καύσιμα,fuel,καύσιμα,fuel
καύσιμο,"fuel, combustible",καύσιμο,"fuel, combustible"
κράνος,"helmet, a helmet",κράνος,"helmet, a helmet"
λεωφορεία,"buses, busses",λεωφορεία,"buses, busses"
λεωφορείο,bus,λεωφορείο,bus
μέσα μαζικής μεταφοράς,public transport,μέσα μαζικής μεταφοράς,public transport
μετρό,"subway, a subway, metro",μετρό,"subway, a subway, metro"
μηχανάκι,"motorcycle, motorbike, bike",μηχανάκι,"motorcycle, motorbike, bike"
νταλίκα,"truck, trailer truck, articulated lorry",νταλίκα,"truck, trailer truck, articulated lorry"
νταλίκας,"tractor-trailer, articulated lorry, lorry",νταλίκας,"tractor-trailer, articulated lorry, lorry"
πεζοδρόμιο,"sidewalk, pavement",πεζοδρόμιο,"sidewalk, pavement"
πλοίο,ship,πλοίο,ship
ποδήλατο,"bike, bicycle",ποδήλατο,"bike, bicycle"
στάση,"stop, station, rank",στάση,"stop, station, rank"
σταθμό,"station, stop",σταθμό,"station, stop"
ταξί,"taxi, taxis, taxi cab",ταξί,"taxi, taxis, taxi cab"
ταξίδι,"trip, journey, a journey",ταξίδι,"trip, journey, a journey"
ταξιδεύω,"travel, I travel, I am travelling",ταξιδεύω,"travel, I travel, I am travelling"
τιμόνι,"wheel, steering wheel",τιμόνι,"wheel, steering wheel"
τραίνο,train,τραίνο,train
τρακτέρ,tractor,τρακτέρ,tractor
τραμ,tram,τραμ,tram
υποβρύχιο,"submarine, a submarine",υποβρύχιο,"submarine, a submarine"
φανάρι,traffic light,φανάρι,traffic light
φανάρια,traffic lights,φανάρια,traffic lights
φορτηγά,"trucks, lorries, vans",φορτηγά,"trucks, lorries, vans"
φορτηγό,"truck, van, lorry",φορτηγό,"truck, van, lorry"
όχημα,vehicle,όχημα,vehicle
πρέπει,must,πρέπει,must
έκπληξη,surprise,έκπληξη,surprise
ακολουθία,"order, following, sequence",ακολουθία,"order, following, sequence"
αλήθεια,"truth, true",αλήθεια,"truth, true"
απόφαση,"decision, determination",απόφαση,"decision, determination"
διάστημα,space,διάστημα,space
δύναμη,"strength, force, power",δύναμη,"strength, force, power"
εμπειρία,experience,εμπειρία,experience
ενδιαφέρον,"interesting, interest",ενδιαφέρον,"interesting, interest"
ευχαρίστηση,"pleasure, gratification",ευχαρίστηση,"pleasure, gratification"
ζημιά,"damage, detriment, harm",ζημιά,"damage, detriment, harm"
θέση,"position, place, seat",θέση,"position, place, seat"
θρησκεία,religion,θρησκεία,religion
κατάσταση,"situation, shape, condition",κατάσταση,"situation, shape, condition"
μίσος,"hate, hatred, enmity",μίσος,"hate, hatred, enmity"
μνήμη,"memory, any memory, remembrance",μνήμη,"memory, any memory, remembrance"
μυστικό,secret,μυστικό,secret
πίστη,"faith, belief",πίστη,"faith, belief"
παράδειγμα,"example, instance",παράδειγμα,"example, instance"
πραγματικότητα,reality,πραγματικότητα,reality
προέλευση,origin,προέλευση,origin
προσπάθεια,"attempt, effort, try",προσπάθεια,"attempt, effort, try"
πόθος,"desire, lust, craving",πόθος,"desire, lust, craving"
σεβασμός,respect,σεβασμός,respect
σκιά,"shadow, shade",σκιά,"shadow, shade"
σκοπός,"purpose, aim, guard",σκοπός,"purpose, aim, guard"
συζήτηση,"conversation, discussion, discourse",συζήτηση,"conversation, discussion, discourse"
συμπεριφορά,"behavior, attitude, behavior / behaviour",συμπεριφορά,"behavior, attitude, behavior / behaviour"
σχήμα,"shape, figure",σχήμα,"shape, figure"
σύμβολο,"symbol, emblem, ensign",σύμβολο,"symbol, emblem, ensign"
σύνθημα,"cue, password, catchword",σύνθημα,"cue, password, catchword"
τίτλος,title,τίτλος,title
υπογραφή,"signature, a signature, subscription",υπογραφή,"signature, a signature, subscription"
φόβος,fear,φόβος,fear
χιούμορ,"humor, a sense of humor/humour, wit",χιούμορ,"humor, a sense of humor/humour, wit"
ψέμα,"lie, false, falsehood",ψέμα,"lie, false, falsehood"
όφελος,"advantage, profit, to be gained",όφελος,"advantage, profit, to be gained"
άκρη,"edge, end, side",άκρη,"edge, end, side"
έννοια,"concept, concern",έννοια,"concept, concern"
αποτέλεσμα,"result, effect, results",αποτέλεσμα,"result, effect, results"
αποτυχία,failure,αποτυχία,failure
απόδειξη,"proof, evidence, receipt",απόδειξη,"proof, evidence, receipt"
βραβείο,"award, prize, reward",βραβείο,"award, prize, reward"
δραστηριότητα,"activity, occupation, pastime",δραστηριότητα,"activity, occupation, pastime"
είσοδος,"entrance, entry, gateway",είσοδος,"entrance, entry, gateway"
εικόνα,"image, picture, figure",εικόνα,"image, picture, figure"
εισαγωγή,"introduction, admission",εισαγωγή,"introduction, admission"
ελευθερία,"freedom, liberty",ελευθερία,"freedom, liberty"
ελπίδα,hope,ελπίδα,hope
εξοπλισμός,"equipment, outfit",εξοπλισμός,"equipment, outfit"
επιλογή,"choice, option, a choice",επιλογή,"choice, option, a choice"
επιτυχία,"success, gateway to success",επιτυχία,"success, gateway to success"
ευγένεια,"politeness, civility, courtesy",ευγένεια,"politeness, civility, courtesy"
ευκαιρία,"opportunity, chance, bargain",ευκαιρία,"opportunity, chance, bargain"
ευχή,wish,ευχή,wish
θάνατος,death,θάνατος,death
θέα,view,θέα,view
καθήκον,duty,καθήκον,duty
κατασκευή,"construction, building, structure",κατασκευή,"construction, building, structure"
κατηγορία,"category, accusation, genre",κατηγορία,"category, accusation, genre"
λάθος,"Wrong, mistake, error",λάθος,"Wrong, mistake, error"
λίστα,list,λίστα,list
λύση,"solution, solution to",λύση,"solution, solution to"
μέλος,member,μέλος,member
νέα,"new, news, young",νέα,"new, news, young"
ξεκούραση,"rest, relaxation",ξεκούραση,"rest, relaxation"
ομάδα,"team, group",ομάδα,"team, group"
παράσταση,"performance, show",παράσταση,"performance, show"
παραγωγή,"production, generation, output",παραγωγή,"production, generation, output"
περίπτωση,"case, situation, way",περίπτωση,"case, situation, way"
περιγραφή,description,περιγραφή,description
περιεχόμενο,content,περιεχόμενο,content
πλευρά,side,πλευρά,side
προστασία,protection,προστασία,protection
προφίλ,"profile, résumé",προφίλ,"profile, résumé"
πρόβλημα,"problem, issue",πρόβλημα,"problem, issue"
πτυχίο,"degree, certificate, diploma",πτυχίο,"degree, certificate, diploma"
ρεκόρ,record,ρεκόρ,record
σκοτάδι,"dark, darkness",σκοτάδι,"dark, darkness"
συμφωνία,"agreement, deal",συμφωνία,"agreement, deal"
σωστό,"correct, right, correct one.",σωστό,"correct, right, correct one."
σύστημα,"system, a system",σύστημα,"system, a system"
υποκείμενο,subject,υποκείμενο,subject
φωνή,"voice, vox",φωνή,"voice, vox"
χρέωση,"charge, cost, fee",χρέωση,"charge, cost, fee"
ύπαρξη,"existence, being, entity",ύπαρξη,"existence, being, entity"
άγριος,wild,άγριος,wild
άνετος,comfortable,άνετος,comfortable
ασφαλής,safe,ασφαλής,safe
δραστήριος,active,δραστήριος,active
ευαίσθητος,sensitive,ευαίσθητος,sensitive
καινούριος,new,καινούριος,new
κομψός,"elegant, classy",κομψός,"elegant, classy"
σταθερός,firm,σταθερός,firm
τυχερός,lucky,τυχερός,lucky
υγιής,"healthy, hale",υγιής,"healthy, hale"
αγελάδας,cow,αγελάδας,cow
αλιγάτορας,"alligator, an alligator",αλιγάτορας,"alligator, an alligator"
βάτραχος,"frog, toad",βάτραχος,"frog, toad"
γάιδαρος,"donkey, a donkey",γάιδαρος,"donkey, a donkey"
γεράκι,"hawk, falcon",γεράκι,"hawk, falcon"
γουρούνι,pig,γουρούνι,pig
δελφίνι,dolphin,δελφίνι,dolphin
θηλαστικά,mammals,θηλαστικά,mammals
ιπποπόταμος,"hippo, hippopotamus",ιπποπόταμος,"hippo, hippopotamus"
καρχαρίας,shark,καρχαρίας,shark
κατσίκα,goat,κατσίκα,goat
κουνέλι,"rabbit, bunny",κουνέλι,"rabbit, bunny"
κροκόδειλος,"crocodile, a crocodile",κροκόδειλος,"crocodile, a crocodile"
μαϊμού,monkey,μαϊμού,monkey
πρόβατο,"sheep, lamb",πρόβατο,"sheep, lamb"
ρινόκερος,"rhino, rhinoceros",ρινόκερος,"rhino, rhinoceros"
ρινόκερους,rhinos,ρινόκερους,rhinos
σαλιγκάρι,snail,σαλιγκάρι,snail
φάλαινα,whale,φάλαινα,whale
φίδι,"snake, serpent",φίδι,"snake, serpent"
χαμαιλέων,chameleon,χαμαιλέων,chameleon
χταπόδι,octopus,χταπόδι,octopus
άγαλμα,statue,άγαλμα,statue
έκθεση,"exhibition, account, exhibit",έκθεση,"exhibition, account, exhibit"
ήχος,sound,ήχος,sound
βιολί,"violin, the violin",βιολί,"violin, the violin"
διαγωνισμός,"contest, competition",διαγωνισμός,"contest, competition"
θεατρικό έργο,play,θεατρικό έργο,play
κάμερα,"camera, the video camera, a camera",κάμερα,"camera, the video camera, a camera"
κιθάρα,guitar,κιθάρα,guitar
μουσική,"music, musical",μουσική,"music, musical"
μουσικό όργανο,Musical Instruments,μουσικό όργανο,Musical Instruments
μούσα,Muse,μούσα,Muse
νότα,"note, the, Η ΝΟΤΑ",νότα,"note, the, Η ΝΟΤΑ"
πίνακας,"painting, board, chart",πίνακας,"painting, board, chart"
παρτιτούρα,"sheet music, musical score",παρτιτούρα,"sheet music, musical score"
πιάνο,"piano, the piano",πιάνο,"piano, the piano"
ποίηση,poetry,ποίηση,poetry
πολιτισμός,"culture, civilization",πολιτισμός,"culture, civilization"
πρόβα,"rehearsal, fitting",πρόβα,"rehearsal, fitting"
συλλογή,"collection, compilation",συλλογή,"collection, compilation"
συναυλία,concert,συναυλία,concert
τέχνη,art,τέχνη,art
ταινία,"movie, film, a movie",ταινία,"movie, film, a movie"
τραγούδι,"song, singing",τραγούδι,"song, singing"
φλάουτο,"flute, the flute",φλάουτο,"flute, the flute"
φυσαρμόνικα,"harmonica, concertina, mouth harp",φυσαρμόνικα,"harmonica, concertina, mouth harp"
φωτογραφία,"photo, picture, photography",φωτογραφία,"photo, picture, photography"
όπερα,opera,όπερα,opera
άθλημα,sport,άθλημα,sport
αγώνας,"match, game, race",αγώνας,"match, game, race"
αθλητής,"athlete, sportsman",αθλητής,"athlete, sportsman"
αθλητικός,athletic,αθλητικός,athletic
αθλητισμός,athletism,αθλητισμός,athletism
γυμνάζομαι & γυμνάζω,I exercise & I exercise,γυμνάζομαι & γυμνάζω,I exercise & I exercise
γυμναστής,"gymnast, fitness instructor",γυμναστής,"gymnast, fitness instructor"
γυμναστική,"working out, exercise",γυμναστική,"working out, exercise"
ιδεώδες,ideal,ιδεώδες,ideal
ολυμπιακός,olympic,ολυμπιακός,olympic
αναζήτηση,"search, searching, pursuit",αναζήτηση,"search, searching, pursuit"
γλώσσα,"tongue, language",γλώσσα,"tongue, language"
γραμματόσημο,"stamp, postage, postage stamp",γραμματόσημο,"stamp, postage, postage stamp"
δίκτυο,network,δίκτυο,network
δημοσιογράφος,"journalist, a journalist, newscaster]",δημοσιογράφος,"journalist, a journalist, newscaster]"
διάλογος,"dialogue, dialog, discussion",διάλογος,"dialogue, dialog, discussion"
διαδίκτυο,"Internet, net, web",διαδίκτυο,"Internet, net, web"
είδηση,"news, the new",είδηση,"news, the new"
ειδήσεων,of news,ειδήσεων,of news
επικοινωνία,"communication, contact",επικοινωνία,"communication, contact"
επιστολή,letter,επιστολή,letter
ιστορία,"history, story",ιστορία,"history, story"
κανάλι,"channel, (TV/Radio) station",κανάλι,"channel, (TV/Radio) station"
κανάλια,channels,κανάλια,channels
κείμενο,"text, passage, piece",κείμενο,"text, passage, piece"
μήνυμα,"message, SMS",μήνυμα,"message, SMS"
πληροφορία,"information, some information",πληροφορία,"information, some information"
συνέντευξη,"interview, an interview",συνέντευξη,"interview, an interview"
σχόλιο,"comment, remark, statement",σχόλιο,"comment, remark, statement"
ταχυδρομική κάρτα,"postcard, post card",ταχυδρομική κάρτα,"postcard, post card"
γνώση,knowledge,γνώση,knowledge
δάσκαλος,"teacher, a teacher",δάσκαλος,"teacher, a teacher"
διάλεξη,lecture,διάλεξη,lecture
διδακτορικό,"doctorate, Doctorate, PhD",διδακτορικό,"doctorate, Doctorate, PhD"
εκπαίδευση,"education, training",εκπαίδευση,"education, training"
εξάμηνο,semester,εξάμηνο,semester
κεφάλαιο,"chapter, capital",κεφάλαιο,"chapter, capital"
λόγος,"speech, purpose, reason",λόγος,"speech, purpose, reason"
μάθημα,"course, lesson, subject",μάθημα,"course, lesson, subject"
μαθαίνω,learn,μαθαίνω,learn
μεταπτυχιακό,(a) Master,μεταπτυχιακό,(a) Master
πανεπιστήμιο,"university, college",πανεπιστήμιο,"university, college"
παρουσίαση,presentation,παρουσίαση,presentation
ποίημα,poem,ποίημα,poem
πρόγραμμα,"program, programme, schedule",πρόγραμμα,"program, programme, schedule"
σπουδάζω,"study, I study, I'm studying",σπουδάζω,"study, I study, I'm studying"
σπουδές,studies,σπουδές,studies
σχολείο,"school, to school",σχολείο,"school, to school"
τεστ,test,τεστ,test
έρθω,come,έρθω,come
αρχίσω,"start, begin",αρχίσω,"start, begin"
γίνω,(I) become,γίνω,(I) become
θα έρθει,will come,θα έρθει,will come
θα ακολουθήσουμε,we will follow,θα ακολουθήσουμε,we will follow
θα απαντήσω,"I will answer, I will reply, I will respond",θα απαντήσω,"I will answer, I will reply, I will respond"
θα βρω,I will find,θα βρω,I will find
θα γίνει,"will become, will he become, will happen",θα γίνει,"will become, will he become, will happen"
θα γράψεις,"will you write, you will write",θα γράψεις,"will you write, you will write"
θα είναι,(he/she/it) will be,θα είναι,(he/she/it) will be
θα κάνεις,you will do,θα κάνεις,you will do
θα μαγειρέψουν,they will cook,θα μαγειρέψουν,they will cook
θα μου δώσει,(he/she/it) will give me,θα μου δώσει,(he/she/it) will give me
θα μου μιλήσει,"will speak to me, will talk to me",θα μου μιλήσει,"will speak to me, will talk to me"
θα νικήσει,will win,θα νικήσει,will win
θα ξεκινήσουν,will start,θα ξεκινήσουν,will start
θα πάει,"will go, he/she/it will go",θα πάει,"will go, he/she/it will go"
θα παίξω,I will play,θα παίξω,I will play
θα πω,I will tell,θα πω,I will tell
θα σε δω,"I'll see you, I will see, I will see you",θα σε δω,"I'll see you, I will see, I will see you"
θα σε νικήσω,"I will defeat you, I will beat you",θα σε νικήσω,"I will defeat you, I will beat you"
θα φας,You will eat,θα φας,You will eat
θα φύγω,"I will go away, I will leave",θα φύγω,"I will go away, I will leave"
θα χρησιμοποιήσω,I'll use,θα χρησιμοποιήσω,I'll use
μιλήσω,"talked, spoke, I spoke",μιλήσω,"talked, spoke, I spoke"
παίξω,"play, (we) play",παίξω,"play, (we) play"
πιω,"drink, (I) drink",πιω,"drink, (I) drink"
αρνηθώ,"they refuse, do they refuse",αρνηθώ,"they refuse, do they refuse"
ασχοληθώ,concern yourself with,ασχοληθώ,concern yourself with
επισκεφτώ,visited,επισκεφτώ,visited
θυμηθώ,remember,θυμηθώ,remember
κοιμηθώ,we were sleeping,κοιμηθώ,we were sleeping
ξεκουραστώ,rest,ξεκουραστώ,rest
σκεφτώ,(I) think (about),σκεφτώ,(I) think (about)
φανταστώ,(I) imagine,φανταστώ,(I) imagine
φανώ,seemed,φανώ,seemed
χρειαστώ,I needed,χρειαστώ,I needed
δέξου,accept!,δέξου,accept!
εμπιστεύσου,trust,εμπιστεύσου,trust
θυμήσου,remember! (imp),θυμήσου,remember! (imp)
κάτσε,sit! (imp),κάτσε,sit! (imp)
κοιμήσου,we were sleeping,κοιμήσου,we were sleeping
ξεκουράσου,rest! (imp),ξεκουράσου,rest! (imp)
σήκω,get up!,σήκω,get up!
σκέψου,"think, consider, think (of/about)",σκέψου,"think, consider, think (of/about)"
υποσχέσου,"promise!, promise",υποσχέσου,"promise!, promise"
φαντάσου,imagine (2nd sing.),φαντάσου,imagine (2nd sing.)
άρρωστος,"sick, ill, ailing",άρρωστος,"sick, ill, ailing"
αίμα,blood,αίμα,blood
ανάγκη,"need, emergency, an emergency",ανάγκη,"need, emergency, an emergency"
