bajas,low
bajos,low
bello,beautiful
blusa,blouse
chaqueta,jacket
chaquetas,jackets
como,What
cómodas,comfortable
cómodo,comfortable
delgada,thin
delgados,thin
el mejor,the best
el más,the more
el peor,worst
es tan,are
famosa,famous
famosas,famous
famoso,famous
gorra,Cap
la más,the most
mejores,top
menos,less
mundo,world
mundos,worlds
más,plus
peores,worse
popular,popular
populares,popular
que,what
qué divertido,What fun
qué elegante,how elegant
qué interesante,interesting
tan,so
tan bonita,so pretty
tan bonito,so pretty
