Alemania,Germany
alemania,Germany
algunas,some
algunos,Some
amar,to love
ayuda,help
ayudamos,we help
ayudan,help
ayudar,help
ayudas,help
ayudo,helped
conoce,known
conocemos,we know
conocer,know
conoces,you know
conozco,know
diferente,different
diferentes,different
enseñar,to teach
enseñas,you teach
gente,people
llama,call
llamamos,we call
llaman,call
llamar,to call
llamas,calls
llamo,called
lugar,place
lugares,places
maestras,teachers
maestro,teacher
maestros,teachers
médicas,medical
médico,medical
médicos,doctors
niñas,girls
niños,kids
parte,part
partes,parts
país,country
países,countries
pueblos,towns
tele,TV
usualmente,usually
ve,go
vemos,we see
ven,come
veo,I see
ver,see
ves,you see
visita,visit
visitamos,we visited
visitan,they visit
visitar,to visit
visitas,visits
visito,visited
