sería,"would, be, (I/he/she/it/you) would be"
serías,"be, (you) would be, are"
serían,"would, be, (they/you-plural) would be"
estaríamos,"be, (we) would be, (we) would stay"
estaría,"would, be, (I/he/she/it/you) would be"
estarías,"be, (you) would be, come"
estarían,"be, (they/you-plural) would be, (they/you-plural) would stay"
tendríais,would have
gustaría,"like, (?) would you like"
beberías,"drink, (you) would drink"
bebería,"drink, (I/he/she/it/you) would drink"
beberían,"drink, (they/you-plural) would drink, would"
comeríais,"(?) do you buy, buy, (?) are you buying"
erais,"(you) were, were"
diríais,"turn, (you) turn"
estabais,"(you) were, were"
bebíais,"drank, (?) did you drink, drink"
comíais,"(you) ate, ate, (?) did you eat"
teníais,"(you) had, had, (?) did you have"
veíais,"watched, (you) used to watch, (?) did you use to see"
hacíais,"(you) were doing, do, (?) did you do"
caminabais,"(you) used to walk, (?) did you use to walk, (you) walked"
ibais,"go, (you) were going to, (you) used to go"
decía,(they) said
decíamos,"(we) were saying to oneself, (we) used to say to each other, (we) were saying to each other"
decías,"(you) used to say, (you) were thinking, said"
decían,"(they/you-plural) were saying to oneself, said, saying"
parecía,"(I/he/she/it/you) seemed, (I/he/she/it/you) looked like, (I/he/she/it/you) used to look like"
sabían,(they) knew
sabía,"(he) knew, (she) knew"
sabías,"(you) used to know, (you) tasted, (you) knew"
daba,"(I/he/she/it/you) used to give, (I/he/she/it/you) used to give on to, (I/he/she/it/you) used to lead to"
daban,"(they/you-plural) used to give, (they/you-plural) used to give on to, (they/you-plural) used to lead to"
sentía,(he) felt
tratabais,"(you) were trying, tried, (you) tried"
encontraba,"(I/he/she/it/you) used to find, (I/he/she/it/you) used to meet, (I/he/she/it/you) used to be"
seguía,"(I/he/she/it/you) was/were following, (I/he/she/it/you) was/were continuing, (I/he/she/it/you) was/were taking"
veníais,"(you) had, had, (?) did you have"
pensabas,"(you) were thinking, (you) were thinking about, (you) thought"
pensaba,"(I/he/she/it/you) thought, (I/he/she/it/you) thought about, (I/he/she/it/you) was/were thinking about"
quedaba,"There was, (I/he/she/it/you) was/were staying, (I/he/she/it/you) was/were"
quedaban,"(they/you-plural) stayed, (they/you-plural) kept, (they/you-plural) were"
esperabais,"(you) used to wait, (you) waited, waited"
hablabais,"(you) used to talk, (?) did you talk, talk"
conocíais,"knew, (you) used to know, (?) did you know"
pasaba,"(I/he/she/it/you) used to pass (on), (I/he/she/it/you) used to spend, (I/he/she/it/you) used to happen"
pasábamos,"(we) passed (on), (we) happened, (we) used to happen"
pasaban,met
dejaba,"let, (I/he/she/it/you) used to let, (I/he/she/it/you) used to leave"
mirabais,"watch, (you) watched, (?) did you use to watch"
necesitabais,"(you) needed, (?) did you need"
creíais,"(you) believed, (you) used to believe, believe"
