tocaron,"touch, (they) played, (?) did they play"
tocamos,"(we) touch, (we) are touching, (we) play"
tocaste,"(you) touched, play, played"
tocó,"(he) played, (she) played"
lavaste,"wash, (?) did you wash, clean"
lavamos,"(we) washed, (we) are washing, (we) wash"
lavé,"wash, (he) washed"
limpié,"(I) cleaned, cleaned"
limpiamos,"(we) are cleaning, (we) clean, (we) cleaned"
limpiaste,"(?) did you clean, clean"
almorzaste,(?) did you eat lunch
almorzó,(she) had lunch
almorzamos,"(we) have lunch, (we) are having lunch, (we) eat lunch"
almorzaron,"(they) had lunch, (they) ate lunch"
tazón,"bowl, mug"
tazones,"bowls, mugs"
copas,glasses
copa,"drink, glass, cup"
aprobar,"(to) pass, get, pass"
leíste,"read, (you) read"
leímos,"read, (we) read"
leyó,"(they) read, (he) read"
leyeron,"read, (they/you-plural) read"
entendieron,"follow, followed, (they/you-plural) understood"
entendió,"(?) did he understand, (he) understood"
entendimos,"got, get, followed"
entendí,"got, (I) understood, understand"
entendiste,"(?) did you understand, understand, (you) understood"
durmió,"(he) slept, sleep"
dormimos,"(we) sleep, (we) slept"
dormí,"slept, sleep, (I) slept"
durmieron,"sleep, (they) slept"
dormiste,"(?) did you sleep, (you) slept"
varios,"many, various, assorted"
varias,"several, many, various"
aprobaron,pass
aprobó,"(she) passed, pass"
aprobamos,(we) passed
aprobé,pass
aprobaste,"(?) did you pass, pass"
historia,"history, story"
química,"chemistry, chemical"
ganar,"win, (to) win, (to) earn"
pruebas,"(you) taste, tests, (?) are you trying"
prueba,"test, quiz, (?) are you trying on"
libro de texto,"text, textbook"
libros de texto,textbooks
cuaderno,notebook
cuadernos,notebooks
equipo,team
equipos,"equipment, teams"
carreras,"races, careers, cart driver"
carrera,"career, race, degree"
corredores,runners
corredor,"runner, hall"
corredora,runner
corredoras,runners
tomamos,"(we) have, (we) take, (?) are we taking"
tomaste,"take, (?) did you drink, (you) ate"
tomé,"(I) took, (I) had, take"
tomó,"(?) did it take, (he) took, (it) took"
tomaron,"(?) did you drink, (they) had, (they) took"
kilómetros,"kilometers, kilometer"
kilómetro,kilometer
balonmano,handball
ganas,(you) win
ganamos,"(we) won, (?) did we earn, (we) earned"
ganaron,"(?) did you win, (they) won, win"
ganó,"(he) won, (she) earned, (she) won"
ganan,"(they) earn, (they) get"
ganaste,"won, (you) won, (you) gained"
gana,"(?) does he earn, (he) earns, (he) wins"
gané,"(I) won, (I) beat, (I) earned"
músicas,scored
estilo,"style, kind, (I) drain"
literatura,literature
ritmo,"rhythm, beat, pace"
poesía,poetry
flauta,"flute, flute player, French stick"
instrumento,"instrument, musical instrument, (I) implement"
moda,"fashion, fashions, look"
disco,"record, disk, (I) dial"
arquitectura,architecture
orquesta,orchestra
danza,"dance, dancing"
cuadro,"painting, picture"
actuación,"performance, acting, action"
escenario,stage
musical,"musical, music"
fotografía,"photography, photograph"
acto,act
novela,"novel, write a novel about!, (you-formal) write a novel about"
letra,"lyrics, handwriting, arts"
pasión,"passion, love"
oferta,"offer, sale"
contrato,"(I) contract, (I) enter into a contract, (I) put … out to contract"
cifras,"figures, numbers, (you) encode"
interés,"interest, interests"
tasa,"tax, assess the value of!, (he/she/it) assesses the value of"
comercio,"trade, business, (I) trade"
valor,"value, any value, cheek"
industria,"industry, diligence, ingenuity"
ejecutivo,executive
deuda,debt
venta,"sale, hostelry, inn"
crédito,credit
porcentaje,percentage
cuentas,"(you) count on, accounts, bills"
ingresos,"income, admission, admissions"
fortuna,fortune
promoción,"promotion, play-off"
costos,"hashes, costs"
productos,"products, results"
junta,"meeting, board, committee"
propiedad,"property, estate"
oros,"bands, earrings"
conferencia,"conference, lecture, (he/she/it) holds talks"
economía,"economy, economics, finances"
económico,"cheaper, economic, inexpensive"
inversión,"investment, inversion, reversal"
negociación,"negotiation, deal"
inflación,inflation
tomabas,"(you) occupied, (you) were having, (you) used to take"
tomábamos,"got, (we) used to drink"
tomaba,"got, (he) was taking, (she) used to drink"
tomaban,"got, (?)did you use to drink"
ganábamos,"(we) won, (we) used to win"
ganaba,"(I) used to win, (she) would always win, win"
ganaban,"(they) used to win, won, earned"
ganabas,"got, (?) did you use to earn, won"
almorzaban,(they) used to eat lunch
almorzaba,"(he) used to eat lunch, (I) used to eat lunch"
almorzabas,(you) used to eat lunch
almorzábamos,(we) used to eat lunch
cuidaba,"(I) took care, (she) took care, (I) used to take care"
cuidábamos,(we) used to take care
cuidabas,(you) used to take care
cuidaban,"(they) were looking after, (they) took care"
estudiaba,"(I) studied, (she) would study, use to study"
estudiaban,"(they) studied, (they) used to study"
estudiábamos,"read, (we) used to study"
gustaba,"(?) did you use to like, (I) used to like, (he) used to like"
gustaban,"(?) did you use to like, (I) used to like, liked"
geografía,geography
corríamos,"(we) used to run, flew"
corría,"(she) used to go running, (I) used to go running, (I) used to run"
corrían,"(they) were running, (they) used to go running, (they) used to run"
corrías,(?) did you use to run
dormías,(?) did you use to sleep
dormía,"(I) used to sleep, (she) was sleeping, (he) used to sleep"
dormían,(they) used to sleep
dormíamos,(we) used to sleep
recibía,"got, received, (I) used to receive"
recibías,"(?)did you use to receive, met, got"
recibían,"(they) used to receive, got, received"
recibíamos,"(we) used to receive, got, (we) were getting"
ibas,"(you) were going to, (?) did you use to go"
escribías,(?) did you use to write
escribían,(they) used to write
escribía,"(he) used to write, (I) used to write"
escribíamos,"(we) used to write, (we) wrote"
mecánico,mechanic
mecánicas,mechanics
mecánica,"mechanic, mechanics"
mecánicos,"mechanics, mechanical"
iba,"(I) used to go, (I) was going, (I) was leaving"
íbamos,"(we) went out, (we) used to go, (we) were going"
iban,"(?) did you use to go, (they) used to go, (they) went"
caminabas,"(you) used to walk, (you) were walking, (you) walked"
caminaba,"(I) used to walk, (he) walked, (he) was walking"
caminábamos,"(we) used to walk, (we) walked, (we) were walking"
caminaban,"(they) used to walk, (they) were walking"
comprábamos,"got, (we) used to buy"
compraba,"(he) was buying, (she) bought, (I) used to buy"
comprabas,"got, (?) did you use to buy"
compraban,"got, (they) used to buy, (they) were shopping"
comprando,"buying, getting, shopping"
dulces,"sweets, candy, candies"
refresco,"soda, pop"
refrescos,"soda, sodas"
dibujos animados,"cartoon, cartoons"
trabajaba,"(he) was working, (she) worked, (he) used to work"
trabajabas,(?) did you use to work
trabajando,working
trabajaban,"(they) were working, (they) used to work, (?) did you use to work"
descansaba,"(I) used to rest, (he) was resting, (he) used to rest"
descansaban,"(they) were resting, (they) used to rest"
descansábamos,(we) used to rest
conversaba,"(I) used to talk, (he) used to talk"
conversaban,"(they) used to talk, (?) did you use to talk"
conversábamos,"(we) used to talk, (we) talked, (we) used to chat"
acompañaba,"(I) used to go with, (he) used to go with, (?) did he use to go with"
acompañaban,(they) used to go with
limpiaban,"(they) used to clean, (they) were cleaning"
limpiábamos,"(we) used to clean, cleaned"
limpiabas,(?) did you use to clean
limpiaba,"(I) was cleaning, (I) used to clean, (she) was cleaning"
lavábamos,"(we) used to wash, cleaned"
lavaba,"(he) used to wash, (she) used to wash, (I) used to wash"
patio de juego,playground
patios de juego,playgrounds
de niño,as a child
de niña,of girl
jugaba,"(he) used to play, (I) played, (I) used to play"
jugabas,"played, (you) used to play, (you) played"
montaba,"(I) used to ride, (he) would ride, (he) was riding"
montabas,"(?) did you use to ride, (you) used to ride"
vóleibol,volleyball
vivía,"(I) used to live, (he) used to live, (she) lived"
vivías,"(?) did you use to live, (you) used to live"
comía,"(?) did she use to eat, (I) ate, (I) used to eat"
comías,"(you) were eating, (you) used to eat, (?) did you use to eat"
cereal,cereal
cereales,cereal
galletas,cookies
bosque,"forest, woods, wood"
era,"(?) did he use to be, (I) was, (he) was"
eras,"(you) were, (you) were being, (you) used to be"
nadaba,"(I) used to swim, (I) was swimming, use to swim"
nadabas,"(?) were you swimming, (?) did you use to swim, (you) were swimming"
tranquilas,"quiet, calm"
tranquilos,"quiet, calm"
tranquilo,"calm, quiet"
tranquila,"quiet, calm"
alumnos,students
alumna,"students, student"
alumno,student
alumnas,"students, pupils"
amables,"nice, kind"
amable,kind
tenía,"(?) did she have, (I) used to have, (he) had"
tenías,"(you) had, (you) were having, had"
leía,"(she) was reading, (I) used to read, (she) read"
leías,"(?) did you use to read, read, (you) were reading"
estudiabas,"(?) did you use to study, (you) used to study, (you) studied"
patinetas,skateboards
patineta,skateboard
voz,"voice, rumor, shouting"
prensa,"press!, printing press, (you-formal) press"
comunicación,"communication, communications, connection"
artículo,"article, entry"
lenguaje,language
argumento,"argument, (I) argue, plot"
secreto,"secret, (I) secrete"
grito,"scream, (I) shout, call"
comentarios,"comments, commentaries, notes"
silencio,quiet
frase,"phrase, sentence"
entrevista,"interview!, (you-formal) interview, begun to see"
publicidad,"advertising, advertisement, advertisements"
postal,postcard
editorial,"editorial, leader, leading article"
internets,Internet
habría,"would, have, had"
abierto,"open, made, opened"
descubierto,"discovered, found, found out"
vuelto,"returned, again, come back"
utilizado,"used, utilized, run"
considerado,"considered, considered oneself, given … consideration"
dicho,"told, said"
dirigido,"directed, managed, headed"
logrado,"been able to, managed, achieved"
elegido,"chosen, chosen one, elected"
cambiado,changed
formado,"formed, made, made up"
escrito,written
sería,"would, be, (I/he/she/it/you) would be"
estaría,"would, be, (I/he/she/it/you) would be"
tendría,"would, have, (I/he/she/it/you) would have"
haría,(I) would throw
gustar,"like, (to) like"
beberían,"drink, (they/you-plural) would drink, would"
comería,"eat, (I/he/she/it/you) would eat, lunch"
diría,"tell, say, (I/he/she/it/you) would say"
los gatos,the cats
los perros,dogs
conejos,rabbits
conejo,rabbit
elefante,elephant
elefantes,elephants
peligroso,dangerous
peligrosas,dangerous
peligrosos,dangerous
peligrosa,dangerous
fuerte,"strong, bad, hard"
fuertes,strong
rápido,"fast, quickly, quick"
útiles,"useful, helpful"
útil,useful
las frutas,the fruits
los padres,parents
verduras,"vegetables, vegetable"
los médicos,the doctors
los lunes,on Monday
domingo,Sunday
domingos,"Sundays, Sunday"
el ciclismo,cycling
los deportes,sports
el fútbol,football
el baloncesto,basketball
el ajedrez,the chess
gramática,grammar
pesada,heavy
pesados,heavy
pesadas,heavy
pesado,heavy
los maestros,teachers
agricultores,farmers
dinosaurios,dinosaurs
dinosaurio,dinosaur
osos,bears
oso,bear
el inglés,English
el español,the Spanish
insectos,insects
insecto,insect
alegría,"joy, happiness, cheers"
amor,"love, darling, dear"
felicidad,"happiness, Happy Birthday!, Happy New Year!"
sonrisa,smile
amistad,"friendship, friends"
tensión,"tension, blood pressure, strain"
miedos,"fear, afraid, scared"
dolores,"pains, hurts, pain"
esperanza,hope
personalidad,personality
temor,fear
soledad,"loneliness, solitude"
humor,"mood, humor"
placer,"pleasure, it's, kick"
satisfacción,"satisfaction, fulfillment, payment"
celebración,"celebration, celebrations"
curiosidad,"curiosity, neatness"
deseo,"wish, (I) wish, (I) want"
sentimiento,"feeling, feelings"
habrá,"there will be, will be"
encontrado,found
alcanzado,"reached, caught, caught up with"
llamado,"called, call, got"
muerto,"died, dead, finished"
enviado,sent
recibido,"received, got"
creado,"created, brought, caused"
llevado,"taken, worn, born"
decidido,decided
previsto,"foreseen, anticipated, forecasted/forecast"
estaréis,"(you) were, were"
comeréis,"shops, trades, stores"
beberéis,would
tendremos,"have, (we) will have"
veré,"(I) will see, (I) will be seeing, I'll see"
haré,"(I) will do, (I) will make, (I) will be doing"
llamaré,"(I) will call, (I) will give you a call, I'll call"
llegará,will be arriving
quedaremos,"(we) will stay, (we) will be, (we) will keep"
iniciar,"start, (to) initiate, (to) begin"
permitir,"allow, (to) allow, (to) permit"
definir,"(to) define, (to) make … sharp"
colocar,"place, (to) place, (to) put"
andar,"going, (to) walk, ride"
cubrir,"(to) cover, (to) take cover, (to) cover oneself"
añadir,"add, (to) add, write"
asumir,"(to) assume, (to) adopt, take"
sufrir,"(to) suffer, (to) undergo, (to) bear"
impedir,"(to) prevent, (to) hamper, (to) hinder"
eliminar,"(to) eliminate, (to) remove, (to) delete"
preparar,"(to) prepare, (to) make, (to) coach"
romper,(to) break
beber,"drink, (to) drink, drinking"
dormir,"(to) sleep, sleeping"
tener,"have, (to) have, get"
ver,"(to) see, (to) look, (to) watch"
caminar,"(to) walk, walking, (to) go for a walk"
leer,"(to) read, reading"
escribir,"write, (to) write, writing"
ir,"(to) go, (to) go out, going"
nadar,"swim, (to) swim, swimming"
llover,"(to) rain, raining"
dar,"give, (to) give, (to) have"
partir,"leave, (to) leave, leaving"
llegar,"(to) arrive, (to) be, (to) get"
pesar,"Despite, (to) weigh, (to) weigh out"
saber,"know, (to) know, hear"
pasar,"(to) pass, (to) spend, happen"
seguir,"(to) follow, (to) continue, (to) go on"
dejar,"let, (to) leave, (to) allow"
caminando,walking
viendo,"watching, seeing, looking"
cocinando,cooking
teniendo,"having, taking"
pagando,"paying, paying for, paying off"
corriendo,running
tocando,"playing, touching"
dando,"giving, going"
pasando,"happening, going on, having"
mirando,"looking at, watching"
dejando,"leaving, letting, abandoning"
siguiendo,following
tomando,"taking, drinking, eating"
utilizando,using
incluyendo,"including, even"
doler,"(to) hurt, hurt, hurts"
cuello,neck
espalda,back
espaldas,"take on, backs, to shoulder"
mover,(to) move
estómago,stomach
estómagos,stomachs
dedos,fingers
dedo,finger
citas,"appointments, dates"
cita,"appointment, date"
dolor,"pain, hurt"
dra.,Dr.
dr.,Dr.
descansar,"resting, (to) rest"
se cepilló,brushed
se cepillaron,they brushed
me cepillé,i brushed
nos cepillamos,"(we) are brushing, (we) brush"
te cepillaste,you brushed
jabón,soap
jabones,soaps
hay que,one must
enfermeros,nurses
enfermeras,nurses
enfermera,nurse
enfermero,nurse
duele,"hurt, (?) does it hurt, (it) hurts"
cuidar,"(to) look after, (to) take care, (to) take care of"
salud,health
ejercicios,exercises
ejercicio,exercise
deberías,(you) should
pálidos,pale
pálido,pale
pálida,pale
descansamos,(we) rest
descansas,(you) rest
descansa,"(he/she/it) rests, (he/she/it) rests / hinge on something, rest / hinge on something!"
descanso,"break, rest"
descansaste,(?) did you rest
descansó,(he) rested
descansan,"(I) used to rest, (he) was resting, (he) used to rest"
descansaron,(?) did they rest
duelen,"(?) do they hurt, (they) hurt"
debería,"(I) should, (she) should, (you) should"
cigarrillo,"cigarette, smoke"
cigarrillos,"cigarette, cigarettes"
dentistas,dentist
dentista,dentist
accidentes,"unevenness, coincidences, accidents"
accidente,accident
actividades,activities
actividad,activity
cuidan,"(they) look after, watch, (they) take care"
cuidas,(?) do you take care of
cuidó,(?)did she look after you
cuido,"(I) take care of, (I) look after"
cuida,"(he) takes care, (you) look after"
pintar,"painting, (to) paint"
apagar,"(to) turn off, turn"
lámparas,lamps
lámpara,lamp
cafetera,coffee maker
luces,lights
luz,light
muebles,furniture
portátil,laptop
portátiles,laptops
pintados,painted
pintada,painted
pintadas,painted
pintado,painted
apagados,off
apagadas,off
apagada,turned off
apagado,off
televisores,televisions
televisor,"television, TV, television set"
estufas,stoves
estufa,stove
apaga,"(she) turns off, (you) turn off"
apagas,(you) turn off
apagaste,"(?) did you turn off, (you) turned off"
apagaron,"(they) turned off, turn off"
apago,(I) turn off
apagó,(he) turned off
alfombras,carpets
alfombra,carpet
cómodas,"comfortable, dressers"
cómoda,"comfortable, dresser"
perder,"(to) lose, (to) miss, failed"
encender,(to) turn on
lavadora,washing machine
lavadoras,washing machines
sillón,armchair
sillones,armchairs
espejo,mirror
espejos,"models, mirrors"
creo que deberías,I think you should
dormidas,asleep
dormida,asleep
dormidos,asleep
dormido,"fallen asleep, slept, asleep"
perdidos,"lost, missing"
perdidas,"lost, missing"
perdida,"lost, missing"
perdido,"lost, missing"
encendidas,on
encendidos,on
encendida,"turned on, on"
encendido,"turned on, on, open"
encendemos,(we) turn on
sofá,"sofa, couch"
sofás,"settee, sofas, couches"
encendieron,"start, (they) turned on"
encendí,(I) turned on
encendiste,"start, (?) did you turn on"
encendió,"(he) turned on, (?) did he turn on"
enciende,(you) turn on
enciendo,(I) turn on
creo que debería,I think I should
participar,"(to) participate, (to) announce, (to) provide"
desarrollar,"(to) develop, (to) expound, (to) explain"
continuar,"(to) continue, going, continue"
reconocer,"(to) recognize, (to) examine, (to) admit"
actuar,"(to) act, (to) perform, act"
formar,"(to) form, (to) develop, (to) make"
construir,(to) build
reducir,"(to) reduce, (to) cut, (to) exhume"
aumentar,"(to) increase, (to) rise, (to) raise"
comprobar,"(to) check, (to) confirm, (to) prove"
abandonar,"(to) abandon, (to) withdraw, (to) retire"
descubrir,"(to) discover, (to) find, (to) uncover"
observar,"(to) observe, (to) remark, (to) abide by"
demostrar,"show, (to) show, (to) demonstrate"
recuperar,"(to) recover, (to) recover from something, (to) undelete"
aplicar,"apply, (to) apply, (to) apply oneself"
controlar,"(to) control, (to) control oneself, (to) check"
defender,"(to) defend, (to) defend oneself, (to) uphold"
matar,"kill, (to) kill, (to) kill oneself"
regresar,"return, (to) return, (to) come back"
analizar,"(to) analyze, (to) examine, go"
mostrar,"(to) show, show"
subir,"up, (to) get on, (to) get in"
aparecer,"(to) appear, (to) make … appear, (to) seem"
atender,"(to) serve, tend to, (to) attend to"
existir,"(to) exist, (to) live"
verdad,"(?) are they, (?) aren't there, (?) is he"
información,information
internet,Internet
canales,channels
canal,channel
noticias,news
noticia,news
semanal,weekly
semanales,"weekly, weeklies"
que,"to, that, than"
tuvimos,(we) had
dijimos,"(we) said, tell"
trajimos,(we) brought
anuncio,"ad, advertisement, announcement"
anuncios,"ads, advertisement, advertisements"
archivo,"file, folder"
archivos,files
correcto,"right, correct, polite"
correctos,right
correcta,"correct, right"
documento,"paper, document"
documentos,documents
tuvieron,"(?) did they have, (?) did you have, (they) had"
dijeron,"(?) did they say, (they) said, (they) told"
trajeron,"bring, (they) brought, (?) did you bring"
leí,"read, (I) read"
revista,"magazine, journal"
revistas,magazines
enviar,"(to) send, getting, send"
